Claim_topic_id|Evidence_topic_id|Claim_text|Label|Evidence Label|Evidence_text|Article_topic_id|Reason
Claims_Covid_138|Evidence_Covid_503|"China did not have ""zero-COVID"" policies"|F||"As protests flare up in Chinese cities, the country's government has promised to accelerate the COVID-19 vaccine rollout to better protect its citizens from the virus and to pull back on unpopular ""zero COVID"" policies."|covid vaccine_4173|
Claims_Covid_138|Evidence_Covid_504|"China did not have ""zero-COVID"" policies"|F||"Public health experts told Insider that China's strict ""zero-COVID"" policies which require many people to show negative PCR tests when they want to go out in public aren't a long-term solution."|covid vaccine_4173|
Claims_Covid_139|Evidence_Covid_505|frontline health and care staff shouldn't get both COVID-19 and flu vaccines|F||vital that everyone eligible, particularly health and social care staff, get their flu and Covid vaccinations.|covid vaccine_4142|It is recommended that health care and support staff get both vaccines to protect themselves and those they care for.
Claims_Covid_139|Evidence_Covid_506|frontline health and care staff shouldn't get both COVID-19 and flu vaccines|F||The flu and Covid vaccines are the best defence we have against them, so it is vital to make sure that you get both life-saving jabs to keep yourself, those you care for and your loved ones safe.|covid vaccine_4142|
Claims_Covid_139|Evidence_Covid_507|frontline health and care staff shouldn't get both COVID-19 and flu vaccines|F||All frontline health and social care workers, including clinical and non-clinical staff, are now eligible for the Covid booster vaccine, and the flu vaccine should be offered by their employer. |covid vaccine_4142|
Claims_Covid_139|Evidence_Covid_508|frontline health and care staff shouldn't get both COVID-19 and flu vaccines|F||As health and social care professionals, it’s important to recognise that vaccinations offer the best protection against these viruses|covid vaccine_4142|
Claims_Covid_139|Evidence_Covid_509|frontline health and care staff shouldn't get both COVID-19 and flu vaccines|F||we are urging all healthcare staff to do the same again this year by getting vaccinated against both COVID-19 and flu.|covid vaccine_4142|
Claims_Covid_139|Evidence_Covid_510|frontline health and care staff shouldn't get both COVID-19 and flu vaccines|F||There are different variants of the flu virus that often change annually, which is why you should get the vaccine each year if you can. Immunity from COVID-19 (either from the vaccine or having had the virus) wanes over time so, for the best protection for yourself, your colleagues and your patients you will need another dose.|covid vaccine_4142|
Claims_Covid_140|Evidence_Covid_511|Pediatricians won't have to pay for COVID-19 vaccines once funding is stopped|F||Federal funding for COVID-19 vaccines is running out. The government has footed the bill since the vaccines became available in late 2020. Once it steps away, COVID vaccination will be privatized. Doctors will have to pay for the vaccine doses upfront and hope that they make their money back.|covid vaccine_4144|Once government funding finishes, pediatricians will have to buy COVID-19 vaccines
Claims_Covid_140|Evidence_Covid_512|Pediatricians won't have to pay for COVID-19 vaccines once funding is stopped|F||Since the federal government has been paying for the vaccine, Chung doesn’t lose any money from waste. But that will change when she has to start paying for the COVID vaccine upfront. |covid vaccine_4144|
Claims_Covid_140|Evidence_Covid_513|Pediatricians won't have to pay for COVID-19 vaccines once funding is stopped|F||A Pfizer spokesperson did, saying in an email that the company expects to have single-dose vials of COVID vaccine available early next year. Chung said that would help cut down on waste, but she would still have to pay for the vials upfront.|covid vaccine_4144|
Claims_Covid_140|Evidence_Covid_514|Pediatricians won't have to pay for COVID-19 vaccines once funding is stopped|F||Like Chung, pediatrician Suzanne Berman in Crossville, Tennessee, won’t be able to keep giving COVID shots if she has to pay for them upfront. |covid vaccine_4144|
Claims_Covid_140|Evidence_Covid_515|Pediatricians won't have to pay for COVID-19 vaccines once funding is stopped|F||And some of the public clinics pediatricians are planning to send their patients to get federal COVID funding. Once that runs out, Levitt said some of them will probably stop giving COVID shots.|covid vaccine_4144|
Claims_Covid_140|Evidence_Covid_516|Pediatricians won't have to pay for COVID-19 vaccines once funding is stopped|F||Dr. Permar, who is also the Nancy C. Paduano Professor in Pediatrics at Weill Cornell Medicine and pediatrician-in-chief at NewYork-Presbyterian Komansky Children’s Hospital. “We should take every opportunity to provide safe and effective vaccine immunity to our youngest patients,|covid vaccine_4186|
Claims_Covid_141|Evidence_Covid_517|Covid vaccine isn't linked to Bridget Kerr's death|F||Doctors who treated an elderly Longford woman who died following an unexplained series of seizures last year told an inquest it was possible that her death was linked to an adverse reaction to a Covid-19 vaccine.|covid vaccine_4149|vaccine could have caused her illness that she died from
Claims_Covid_141|Evidence_Covid_518|Covid vaccine isn't linked to Bridget Kerr's death|F||However, two hospital consultants who treated the patient, Bridget Kerr (86), also stressed that it was not in their area of expertise to state definitively that a reaction to the Pfizer vaccine was an explanation for her death.|covid vaccine_4149|
Claims_Covid_141|Evidence_Covid_519|Covid vaccine isn't linked to Bridget Kerr's death|F||An inquest at Dublin District Coroner’s Court heard a post-mortem on the body of Ms Kerry, a mother of seven from Cooleeney, Dublin Road, Longford, was inconclusive in establishing the cause of her death.|covid vaccine_4149|
Claims_Covid_141|Evidence_Covid_520|Covid vaccine isn't linked to Bridget Kerr's death|F||Her family claim their mother only became unwell after receiving the Covid vaccine from her local GP two months earlier.|covid vaccine_4149|
Claims_Covid_141|Evidence_Covid_521|Covid vaccine isn't linked to Bridget Kerr's death|F||Another daughter, Breege Brady, said her mother had suffered “a rapid deterioration” that coincided with her being given the Pfizer vaccine and was unable to recognise her on March 14, 2021.|covid vaccine_4149|
Claims_Covid_141|Evidence_Covid_522|Covid vaccine isn't linked to Bridget Kerr's death|F||A consultant geriatrician at the Midlands Regional Hospital in Mullingar, Clare Fallon, admitted it was possible that an adverse reaction to the vaccine had caused the delirium which the patient suffered.|covid vaccine_4149|
Claims_Covid_142|Evidence_Covid_523|iNCOVACC is not a nasal Covid-19 vaccine|F||Nasal Covid-19 vaccine iNCOVACC|covid vaccine_4150|iNCOVACC produced an intranasal vaccine
Claims_Covid_142|Evidence_Covid_524|iNCOVACC is not a nasal Covid-19 vaccine|F||Hyderabad based biotechnology company Bharat Biotech has launched the world's first nasal Covid-19 vaccine.|covid vaccine_4150|
Claims_Covid_142|Evidence_Covid_525|iNCOVACC is not a nasal Covid-19 vaccine|F||iNCOVACC is the world's first intranasal vaccine for Covid to receive approval for a primary 2-dose schedule and heterologous booster dose, according to the statement.|covid vaccine_4150|
Claims_Covid_142|Evidence_Covid_526|iNCOVACC is not a nasal Covid-19 vaccine|F||Heterologous booster dose studies were conducted for safety and immunogenicity in 875 subjects with BBV154 intranasal vaccine, administered post 2 doses of the two commonly administered COvid-19 vaccines|covid vaccine_4150|
Claims_Covid_142|Evidence_Covid_527|iNCOVACC is not a nasal Covid-19 vaccine|F||Bharat Biotech’s intranasal COVID-19 vaccine|covid vaccine_4167|
Claims_Covid_142|Evidence_Covid_528|iNCOVACC is not a nasal Covid-19 vaccine|F||Yet, the development of an intranasal vaccine, a new vaccine platform for India, is welcome,|covid vaccine_4167|
Claims_Covid_143|Evidence_Covid_529|International Court of Justice ordered countries to keep their Covid-19 vaccine rollout|T||Social media users in Thailand falsely claim that the International Court of Justice has ordered all countries to stop administering Covid-19 vaccines over health concerns|covid vaccine_4158|International Court does not have the power to tell countries to cease vaccinations
Claims_Covid_143|Evidence_Covid_530|International Court of Justice ordered countries to keep their Covid-19 vaccine rollout|T||The court does not have the power to tell countries to cease vaccinations, legal experts said, and has not handled any cases involving Covid-19 vaccination, as of November 29.|covid vaccine_4158|
Claims_Covid_143|Evidence_Covid_531|International Court of Justice ordered countries to keep their Covid-19 vaccine rollout|T||Lori F. Damrosch, a professor at New York's Columbia Law School, said the International Court of Justice (ICJ) cannot order countries to stop vaccination.|covid vaccine_4158|
Claims_Covid_143|Evidence_Covid_532|International Court of Justice ordered countries to keep their Covid-19 vaccine rollout|T||"""Only States can bring cases to the ICJ, and only by virtue of the consent of both States parties to the case,"" she told AFP. ""Without having consented, a State cannot be sued at the ICJ. No judgment or order could be issued against a non-consenting State."""|covid vaccine_4158|
Claims_Covid_143|Evidence_Covid_533|International Court of Justice ordered countries to keep their Covid-19 vaccine rollout|T||Furthermore, lists of the court's past and pending cases -- which include allegations of genocide in Ukraine and a dispute over the United States embassy's relocation to Jerusalem -- does not show any cases related to Covid-19 vaccination, as of November 29.|covid vaccine_4158|
Claims_Covid_143|Evidence_Covid_534|International Court of Justice ordered countries to keep their Covid-19 vaccine rollout|T||China is reported to be developing its own mRNA vaccines,|covid vaccine_4202|
Claims_Covid_144|Evidence_Covid_535|Medline Industries fired people for getting a covid-19 vaccine|F||People fired by Medline Industries last year for declining to get a COVID-19 vaccine have filed civil rights lawsuits against the Northfield-based medical supply company.|covid vaccine_4159|Former Medline employees are suing Medline after being terminated for not getting vaccinated
Claims_Covid_144|Evidence_Covid_536|Medline Industries fired people for getting a covid-19 vaccine|F||Erica Ann Probst, a Columbus, Ohio-based attorney representing more than two dozen ex-Medline employees who were terminated as a result of its vaccine mandate.|covid vaccine_4159|
