Claim_topic_id,Evidence_topic_id,Claim_text,Label,Evidence Label,Evidence_text,Article_topic_id,Old Reason,Reason
81,E_2,Pacific people over 40 twice as likely to die from covid-19,T,,The expanded rollout was based on recent data which showed Māori and Pacific populations were at greater risk of severe health outcomes in the event they contracted Covid-19.,covid vaccine_4119,The risk of death from covid-19 increases the older we get,
81,E_3,Pacific people over 40 twice as likely to die from covid-19,T,,"Māori and Pacific have two- and three-times the hospitalisation rate compared to non-Māori, non-Pacific; and two- or three-times the death rate due to Covid.",covid vaccine_4119,The risk of death from covid-19 increases the older we get,
81,E_4,Pacific people over 40 twice as likely to die from covid-19,T,,"However, older adults are uniquely vulnerable to COVID-related complications and death.",covid vaccine_4124,The risk of death from covid-19 increases the older we get,
81,E_5,Pacific people over 40 twice as likely to die from covid-19,T,,"“As we get older, especially over 65…our risk of severe disease or death goes up a lot, which is why it’s so important for those populations to get vaccinated,” ",covid vaccine_4143,The risk of death from covid-19 increases the older we get,
81,E_6,Pacific people over 40 twice as likely to die from covid-19,T,,CMS and HHS officials have said repeatedly that being up-to-date on COVID vaccines reduces the chance of being hospitalized or dying from the virus.,covid vaccine_4146,The risk of death from covid-19 increases the older we get,
82,E_1,Global Rollout of covid-19 vaccine Is Broken,T,,"As successful as the COVID-19 vaccines have been in curbing the pandemic, their benefits haven’t been enjoyed equally by people around the globe.",covid vaccine_4123,Low income countries weren't as well vaccinated as others,Low income countries weren't as well vaccinated as others
82,E_2,Global Rollout of covid-19 vaccine Is Broken,T,,"Throughout the pandemic—and even now—vaccine development and distribution has been undeniably lopsided, skewed in favor of developed countries with the resources to create, test, manufacture, and distribute shots when the need arises. ",covid vaccine_4123,Low income countries weren't as well vaccinated as others,
82,E_3,Global Rollout of covid-19 vaccine Is Broken,T,,"In the third year of pandemic, while nearly 70% of people worldwide have received at least one COVID-19 vaccine dose, in low-income countries, only 24% have.",covid vaccine_4123,Low income countries weren't as well vaccinated as others,
82,E_4,Global Rollout of covid-19 vaccine Is Broken,T,,"In its latest report on the global vaccine market, which includes an assessment of vaccines against COVID-19 and a variety of infectious diseases, the World Health Organization (WHO) calls upon both governments and companies to reshape the vaccine market to equalize these discrepancies.",covid vaccine_4123,Low income countries weren't as well vaccinated as others,
82,E_5,Global Rollout of covid-19 vaccine Is Broken,T,,"As successful as the COVID-19 vaccines have been in curbing the pandemic, their benefits haven’t been enjoyed equally by people around the globe.",covid vaccine_4170,Low income countries weren't as well vaccinated as others,
82,E_6,Global Rollout of covid-19 vaccine Is Broken,T,,"Throughout the pandemic—and even now—vaccine development and distribution has been undeniably lopsided, skewed ",covid vaccine_4170,Low income countries weren't as well vaccinated as others,
83,E_1,Ice Cube didn't get a COVID vaccine,T,,venting on a recent podcast interview that his refusal to get “the jab”,covid vaccine_4129,Ice Cube didn't get vaccinated,Ice Cube didn't get vaccinated
83,E_2,Ice Cube didn't get a COVID vaccine,T,,which was pulled after he refused to get “the jab.”,covid vaccine_4129,Ice Cube didn't get vaccinated,
83,E_3,Ice Cube didn't get a COVID vaccine,T,,"“Those motherfuckers didn’t give it to me because I wouldn’t get the shot,”",covid vaccine_4129,Ice Cube didn't get vaccinated,
83,E_4,Ice Cube didn't get a COVID vaccine,T,,"“The covid shot, the jab…I didn’t need it. I didn’t catch that shit at all. Nothing. Fuck them. I didn’t need that shit.”",covid vaccine_4129,Ice Cube didn't get vaccinated,
83,E_5,Ice Cube didn't get a COVID vaccine,T,,Cube’s refusal to get vaccinated,covid vaccine_4129,Ice Cube didn't get vaccinated,
83,E_6,Ice Cube didn't get a COVID vaccine,T,,Tisbury health agent Maura Valley notified The Times that the vaccination bus will return to Martha’s Vineyard Regional High School (MVRHS),covid vaccine_4242,Ice Cube didn't get vaccinated,
84,E_1,Moderna made a Covid-19 vaccine,T,,Moderna and Pfizer-BioNTech Covid-19 mRNA vaccines,covid vaccine_4131,Moderna makes many COVID-19 vaccines,Moderna makes many COVID-19 vaccines
84,E_2,Moderna made a Covid-19 vaccine,T,,Moderna Covid-19 mRNA vaccine being administered to those from two to five years of age,covid vaccine_4131,Moderna makes many COVID-19 vaccines,
84,E_3,Moderna made a Covid-19 vaccine,T,,this passage may potentially make it seem like the Moderna Covid-19 mRNA vaccine (labeled as mRNA-1273) has been responsible for a higher incidence of RSV infections,covid vaccine_4131,Moderna makes many COVID-19 vaccines,
84,E_4,Moderna made a Covid-19 vaccine,T,,Drugmakers Pfizer-BioNTech and Moderna later introduced bivalent vaccines,covid vaccine_4145,Moderna makes many COVID-19 vaccines,
84,E_5,Moderna made a Covid-19 vaccine,T,,regular Pfizer and Moderna COVID vaccines,covid vaccine_4154,Moderna makes many COVID-19 vaccines,
84,E_6,Moderna made a Covid-19 vaccine,T,,Moderna vaccines,covid vaccine_4177,Moderna makes many COVID-19 vaccines,
85,E_1,Pfizer-BioNTech made a Covid-19 vaccine,T,,Moderna and Pfizer-BioNTech Covid-19 mRNA vaccines,covid vaccine_4131,Pfizer-BioNTech makes many COVID-19 vaccines,Pfizer-BioNTech makes many COVID-19 vaccines
85,E_2,Pfizer-BioNTech made a Covid-19 vaccine,T,,third dose of the Pfizer-BioNTech Covid-19 mRNA vaccine,covid vaccine_4131,Pfizer-BioNTech makes many COVID-19 vaccines,
85,E_3,Pfizer-BioNTech made a Covid-19 vaccine,T,,difference between those who got the Pfizer-BioNtech Covid-19 mRNA vaccine,covid vaccine_4131,Pfizer-BioNTech makes many COVID-19 vaccines,
85,E_4,Pfizer-BioNTech made a Covid-19 vaccine,T,,Drugmakers Pfizer-BioNTech and Moderna later introduced bivalent vaccines,covid vaccine_4145,Pfizer-BioNTech makes many COVID-19 vaccines,
85,E_5,Pfizer-BioNTech made a Covid-19 vaccine,T,,regular Pfizer and Moderna COVID vaccines,covid vaccine_4154,Pfizer-BioNTech makes many COVID-19 vaccines,
85,E_6,Pfizer-BioNTech made a Covid-19 vaccine,T,,On Dec. 1 and Dec. 2 the AMFC will be offering the Pfizer vaccine and the flu vaccine to those who are 12 years old and older.,covid vaccine_4157,Pfizer-BioNTech makes many COVID-19 vaccines,
86,E_1,Giftcards offered for receiving a vaccine,T,,"offering $75 gift cards to residents accepting a COVID booster, or in some cases getting their very first vaccine.",covid vaccine_4132,Clinics offered giftcard to those who received a vaccine,Clinics offered giftcard to those who received a vaccine
86,E_2,Giftcards offered for receiving a vaccine,T,,A second clinic with gift cards ,covid vaccine_4132,Clinics offered giftcard to those who received a vaccine,
86,E_3,Giftcards offered for receiving a vaccine,T,,"At Saturday’s clinic, that meant handing out $75 gift cards to Walmart, Stop and Shop or Cumberland Farms at anyone receiving a vaccine or booster.",covid vaccine_4132,Clinics offered giftcard to those who received a vaccine,
86,E_4,Giftcards offered for receiving a vaccine,T,,Recipients could choose which gift cards they received.,covid vaccine_4132,Clinics offered giftcard to those who received a vaccine,
86,E_5,Giftcards offered for receiving a vaccine,T,,200 walk-in vaccination clinics across the state offering $75 gift cards to anyone who gets their shot through the holiday season.,covid vaccine_4169,Clinics offered giftcard to those who received a vaccine,
86,E_6,Giftcards offered for receiving a vaccine,T,,Boston vaccine clinics from this summer that offered $75 as an incentive,covid vaccine_4169,Clinics offered giftcard to those who received a vaccine,
